poi_id,name,build_year,build_decade,build_year_clean,demolished_year,address,latitude,longitude,external_url,image_url,heritage_status,current_use,poi_type,poi_type_simple,source,details,style,neighbourhood
6710,St. Columba Catholic School,1998,1990.0,1998.0,,"10 John Tabor Trail  Malvern Scarborough, ON",43.8061979,-79.2117176,http://www.acotoronto.ca/show_building.php?BuildingID=11835,http://www.acotoronto.ca/tobuilt_bk/php/buildingimagesmedum/8fff57dc.jpg,No heritage status,,School,Building,http://www.acotoronto.ca/,"St. Columba Catholic School opened its doors to the Malvern community 20 years ago. The school rapidly grew from 86 students to more than 800 students during its first decade. The opening of St. Gabriel Lalemant, St. Florence, Sacred Heart and St. Bede Catholic Schools significantly reduced our school population.",Modernist,Malvern (132)
6712,St. Clare Catholic School,1959,1950.0,1959.0,,"124 Northcliffe Boulevard Oakwood York, ON",43.679579499999996,-79.4414845,http://www.acotoronto.ca/show_building.php?BuildingID=11833,http://www.acotoronto.ca/tobuilt_bk/php/buildingimagesmedum/03d4fd63.jpg,No heritage status,,School,Building,http://www.acotoronto.ca/,"1910 ~ A four-room school at 1114 St. Clair Ave. West is opened. Enrolment is about 60 students, with one teacher.
1915 ~ The Sisters of St. Joseph are asked to assist at St. Clare School, with Sr. St. Brigid as the principal.
1925 ~ The Brothers of the Christian Schools join the staff, taking on the task of operating the Boys' School.  Boys and girls are taught separately and play in separate yards.
1935 ~ Enrolment swells to 530 students. Additions are made to the building over the years, increasing the number of classrooms to 12.
1959 ~ An addition is added to the original building to increase the number of rooms to 24. A new school is erected on Northcliffe Ave., which becomes the Boys' School. The girls remain in the original building.
1963 ~ a second new building is completed on Northcliffe Ave. The Girls' School relocates there. The original building is occupied by the primary grades.
1967 ~ The last year the Brothers of the Christian Schools are with St. Clare. The boys and girls are amalgamated into one school. Enrolment is 1400 students.
1978 ~ Harmony Childcare Centre is opened on site, offering full day care for preschoolers as well as before and after care to local school children.
1982 ~ The original school is demolished. The site is converted into a parkette, officially named  ""Piazza Santa Chiara"".
1982 ~ Extended French program is introduced for grades 5 to 8.
1983 ~ Italian Heritage Language is introduced
2010 ~ St. Clare Catholic School celebrates its 100th Anniversary",Modern classical,Oakwood Village (107)
6713,St. Dominic Savio Catholic School,1999,1990.0,1999.0,,"50 Tideswell Blvd. Rouge Scarborough, ON",43.797957200000006,-79.1559556,http://www.acotoronto.ca/show_building.php?BuildingID=11843,http://www.acotoronto.ca/tobuilt_bk/php/buildingimagesmedum/3c42e7e1.jpg,,,School,Building,http://www.acotoronto.ca/,"St. Dominic Savio Catholic School first opened in 1999. Located in Toronto, it has a student population of 288 students. It is an Early Leaning Program to Grade 8 school. 
St. Dominic Savio offers an After School program.",Postmodern,Rouge (131)
6714,St. Edward Catholic School,2013,2010.0,2013.0,,"1 Botham Road Lansing North York, ON",43.7530535,-79.4135058,http://www.acotoronto.ca/show_building.php?BuildingID=11848,http://www.acotoronto.ca/tobuilt_bk/php/buildingimagesmedum/9d9696ff.jpg,No heritage status,,School,Building,http://www.acotoronto.ca/,"The school has a history of close to 80 years. The original location of St. Edward School was beside St. Edward Church, when it was located at Yonge and Greenfield. The school moved to Eddfield Avenue in September 1985. The church is now on Churchill Avenue.
The Toronto Catholic District School Board acquired 1 Botham Road to accommodate a 425 pupil place, K-8 Elementary School on the site of a former Anglican convent. The derelict building which was demolished in 2007 was located at the border of Central Toronto and the region of North York. The site is 11.9 acres, however only 5.8 acres of the site are developable, where the remaining portion of the site is designated as part of the open space system. 1 Botham road is a hidden ""gem"" in the middle of the Yonge & Sheppard community. The site offers a large variety of vegetation and wildlife, and sits on the peak of the City's largest ravine (Don Valley). 
The design of the building takes the approach of a pavilion nestled amongst the mature trees. The footprint of the building is broken up to address the various programs (Community, School, Kindergarten) and limit the impact of the footprint on the site. The design of the school is also quite exciting in its approach to integrating a Community Hub which will be available to the neighbourhood for use beyond the scheduled school hours.",Contemporary,Lansing-Westgate (38)
6715,St. James´ Cathedral,1853,1850.0,1853.0,,"106 King Street East Downtown East Toronto, ON",43.6503286,-79.3737598,http://www.acotoronto.ca/show_building.php?BuildingID=2103,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/StJamesCathedral1.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Religious,Building,http://www.acotoronto.ca/,"This propertyâs contribution lies in its continuous use as church located on the original Church Reserve of the Town of York, as well as in its historic associations with a number of prominent local architects. As a city-wide landmark, it contributes to the Districtâs physical value with distinctive Gothic Revival architecture and as a view terminus looking east and west along King Street, north along Church Street, and north through the pedestrian lane between Front Street and King Street. The contribution of this property is connected to the other District heritage attributes located in this block, including the War Memorial (1927), the Parish Hall (1909), the Diocesan Centre (1958), St. James Park and the Cathedral Burying Grounds.",Gothic revival,Church-Yonge Corridor (75)
6716,Toronto Police Service 11 Division,1914,1910.0,1914.0,,"2054 Davenport Road The Junction Toronto, ON",43.6710711,-79.460825,http://www.acotoronto.ca/show_building.php?BuildingID=5768,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/CarletonVillagePSSouthBldg.jpg,No heritage status,,School,Building,http://www.acotoronto.ca/,"A two-storey brick school built by West Toronto Junction Public School Board was built on the site in 1889. It was later replaced by the Neoclassical Edwardian, three-storey school building in 1914. A swimming pool was added in 1919 and further additions in 1931.

In 1989, the school merged with the nearby Osler Public School (now Carleton Village Junior and Senior Sports and Wellness Academy), with this building deemed as the South Building. 

In 2011, the building was converted to use as the Toronto Police Service 11 Division. The 1960s addition was demolished and replaced by a new addition for the police station. The original 1914 building was retained.",Edwardian classical,Weston-Pellam Park (91)
6718,St. Gabriel Lalemant Catholic School,1983,1980.0,1983.0,,"160 Crow Trail Malvern Scarborough, ON",43.8124993,-79.2266994,http://www.acotoronto.ca/show_building.php?BuildingID=11862,http://www.acotoronto.ca/tobuilt_bk/php/buildingimagesmedum/15ea571d.jpg,No heritage status,,School,Building,http://www.acotoronto.ca/,"St. Gabriel Lalemant Catholic School opened its doors to the community in September, 1983 with a beautiful new building and an enthusiastic group of staff, students and parents. The official opening ceremonies took place on May 23, 1984.",Modernist,Malvern (132)
6720,St. Lawrence Hall,1851,1850.0,1851.0,,"151 King Street East Downtown East Toronto, ON",43.6501687,-79.3723502,http://www.acotoronto.ca/show_building.php?BuildingID=2879,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/StLawrenceHall1.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building was restored in 1967 as one of TorontoÂ´s Centennial projects. Architect Eric Arthur was one of those who lobbied for the restoration. This propertyâs contribution lies in the structureâs age (1851); its
historic and ongoing function as a public hall since the buildingâs
construction; its historic association with architect William Thomas;
its designation as a National Historic Site of Canada; and its location
on the original Market Reserve of the Town of York. The structure
also contributes to the physical value of the District through its ornate
Italianate architectural and its prominent siting on the corner of King
Street East and Jarvis Street immediately north of the St. Lawrence
Market.",Classical revival,Church-Yonge Corridor (75)
6721,The Chartwell,1996,1990.0,1996.0,,"5001 Finch Avenue East Agincourt Scarborough, ON",43.8073161,-79.26707929999999,http://www.acotoronto.ca/show_building.php?BuildingID=661,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/TheChartwell.jpg,No heritage status,,High-rise,Building,http://www.acotoronto.ca/,,Postmodern,Agincourt North (129)
6728,West Park Healthcare Centre; Ruddy Building,unknown,,,,"82 Buttonwood Avenue Mount Dennis York, ON",43.690044,-79.50818129999999,http://www.acotoronto.ca/show_building.php?BuildingID=8455,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/WestParkRuddy1.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,,Early modern,Mount Dennis (115)
6730,Wexford Collegiate School for the Arts ,1965,1960.0,1965.0,,"1176 Pharmacy Avenue Wexford Scarborough, ON",43.7459061,-79.3065913,http://www.acotoronto.ca/show_building.php?BuildingID=11415,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/87ecf31a.jpg,,,School,Building,http://www.acotoronto.ca/,,Postmodern,Wexford/Maryvale (119)
6736,"1000 Dundas Street East, Units 1-4",unknown,,,,"1000 Dundas Street East Riverdale Toronto, ON",43.663959999999996,-79.34687,http://www.acotoronto.ca/show_building.php?BuildingID=9281,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/1000DundasUnit1-4.jpg,Riverdale Heritage Conservation District,,Rowhouse,Building,http://www.acotoronto.ca/,,Postmodern,South Riverdale (70)
6738,1 Draper Street,1886,1880.0,1886.0,,"1 Draper Street Fashion District Toronto, ON",43.64193,-79.39747,http://www.acotoronto.ca/show_building.php?BuildingID=2263,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/1Draper.jpg,Draper Street Heritage Conservation District,,Semi-detached house,Building,http://www.acotoronto.ca/,,Toronto Bay and Gable,Waterfront Communities-The Island (77)
6740,26-28 Draper Street,1890,1890.0,1890.0,,"26-28 Draper Street Fashion District Toronto, ON",43.642559999999996,-79.39806999999999,http://www.acotoronto.ca/show_building.php?BuildingID=2674,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/26-28Draper.jpg,Draper Street Heritage Conservation District,,Semi-detached house,Building,http://www.acotoronto.ca/,,Toronto Bay and Gable,Waterfront Communities-The Island (77)
6741,30-32 Draper Street,1890,1890.0,1890.0,,"30-32 Draper Street Fashion District Toronto, ON",43.64265,-79.39811,http://www.acotoronto.ca/show_building.php?BuildingID=2675,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/30-32Draper.jpg,Draper Street Heritage Conservation District,,Semi-detached house,Building,http://www.acotoronto.ca/,,Toronto Bay and Gable,Waterfront Communities-The Island (77)
6742,43 Elgin Avenue,1983,1980.0,1983.0,,"43 Elgin Avenue The Annex Toronto, ON",43.67126,-79.39749,http://www.acotoronto.ca/show_building.php?BuildingID=6681,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/43ElginAve.jpg,East Annex Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Toronto Bay and Gable,Annex (95)
6744,137 First Avenue,1891,1890.0,1891.0,,"137 First Avenue Riverdale Toronto, ON",43.66556,-79.34695,http://www.acotoronto.ca/show_building.php?BuildingID=9582,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/137FirstAve.jpg,Riverdale Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,"The first owner of this house was Albert Mann, a machinist with A.R. Williams Co.",Toronto Bay and Gable,South Riverdale (70)
6745,Bank of China Building,unknown,,,,"396 Dundas Street West Chinatown Toronto, ON",43.65385,-79.39484,http://www.acotoronto.ca/show_building.php?BuildingID=8672,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/BankofChina1.jpg,No heritage status,,Low-rise,Building,http://www.acotoronto.ca/,,Postmodern,Kensington-Chinatown (78)
6752,Rawlinson Cartage Buildings,1886,1880.0,1886.0,,"610-612 Yonge Street Church-Wellesley Toronto, ON",43.6486892700195,-79.38543701171879,http://www.acotoronto.ca/show_building.php?BuildingID=10604,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/003b0ec0.jpg,Designated under Part IV Ontario Heritage Act,,Commercial block,Building,http://www.acotoronto.ca/,"Contributes to the character of Yonge Street. Helps show the transition from a military road to TorontoÂ´s most prominent commercial axis. A fantastic example of high-quality gothic brickwork, especially around windows. Home to the Rawlinson Cartage company, one of the oldest moving and storage companies in Toronto. Special care was taken to preserve more than just the facade of these buildings when constructing the condominium about; an extensive steel frame system was used to suspend the entire building directly above the excavation pit for the condoÂ´s foundation.",Gothic revival,Bay Street Corridor (76)
6753,St. Michael's Cemetery Mortuary Vault,1856,1850.0,1856.0,,"1414 Yonge Street Deer Park Toronto, ON",43.68663,-79.39393000000001,http://www.acotoronto.ca/show_building.php?BuildingID=3704,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/StMichaelsVault.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,Gothic revival,Yonge-St.Clair (97)
6755,Mount Pleasant Cemetery; Gates,unknown,,,,"1643 Yonge Street Moore Park Toronto, ON",43.69197,-79.39495,http://www.acotoronto.ca/show_building.php?BuildingID=6325,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/MtPleasantGates1.jpg,No heritage status,,Gates,Building,http://www.acotoronto.ca/,,Gothic revival,Rosedale-Moore Park (98)
6759,City Park Cooperative Apartments,1954,1950.0,1954.0,,"51 Alexander Street Church-Wellesley Toronto, ON",43.66308,-79.38096,http://www.acotoronto.ca/show_building.php?BuildingID=28,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/CityPark51.jpg,No heritage status,,High-rise,Building,http://www.acotoronto.ca/,,International style,Church-Yonge Corridor (75)
6760,Baycrest Terrace,1976,1970.0,1976.0,,"55 Ameer Avenue Lawrence Manor North York, ON",43.72875,-79.4408,http://www.acotoronto.ca/show_building.php?BuildingID=6614,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/BaycrestTerrace1.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,This building won a Canadian Housing Design Council Award in 1977.,International style,Englemount-Lawrence (32)
6761,Joseph E. and Minnie Wagman Centre,1977,1970.0,1977.0,,"55 Ameer Avenue Lawrence Manor North York, ON",43.72875,-79.4408,http://www.acotoronto.ca/show_building.php?BuildingID=6615,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/WagmanCentre.jpg,Heritage property,,Low-rise,Building,http://www.acotoronto.ca/,,International style,Englemount-Lawrence (32)
6762,Commerce Court West,1972,1970.0,1972.0,,"199 Bay Street Financial District Toronto, ON",43.64823,-79.37952,http://www.acotoronto.ca/show_building.php?BuildingID=177,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/CommerceCourtWest1.jpg,Heritage property,,High-rise,Building,http://www.acotoronto.ca/,This tower won a Canadian Architect Award of Excellence in 1973.,International style,Bay Street Corridor (76)
6763,Hearst Block,1969,1960.0,1969.0,,"900 Bay Street Downtown Toronto, ON",43.663470000000004,-79.38766,http://www.acotoronto.ca/show_building.php?BuildingID=3143,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/HearstBlock.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,,International style,Bay Street Corridor (76)
6765,Holt Renfrew Building,,,,,"144 Bloor Street West Bloor-Yorkville Toronto, ON",43.66936,-79.3931,http://www.acotoronto.ca/show_building.php?BuildingID=3732,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/HoltRenfrewBldg.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,"This building opened to the public on September 7, 1965. It was given a ""Mention"" by the Massey Medals for Architecture in 1958, but was ripped down to make way for a new centre, probably in the 1970's.",International style,Annex (95)
6766,Bloorlea Middle School,1957,1950.0,1957.0,,"4050 Bloor Street West Sunnylea Etobicoke, ON",43.63752,-79.55526,http://www.acotoronto.ca/show_building.php?BuildingID=11330,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/26d94254.jpg,,,School,Building,http://www.acotoronto.ca/,,International style,Islington-City Centre West (14)
6770,Hepburn Block,1969,1960.0,1969.0,,"80 Grosvenor Street Downtown Toronto, ON",43.66222,-79.38848,http://www.acotoronto.ca/show_building.php?BuildingID=3237,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/HepburnBlock.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,,International style,Bay Street Corridor (76)
6775,Ontario Association of Architects Building,1954,1950.0,1954.0,,"50 Park Road Bloor-Yorkville Toronto, ON",43.673120000000004,-79.38467,http://www.acotoronto.ca/show_building.php?BuildingID=1993,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/50ParkRoad1.jpg,Designated under Part IV Ontario Heritage Act,,Low-rise,Building,http://www.acotoronto.ca/,"This building originally housed the Ontario Association of Architects, until they moved into their new location in 1992. It now houses the offices of an architectural firm. The building was slightly altered in 1974 and 1983, but retains much of its original appeal. It won a Silver Medal from the Massey Medals for Architecture in 1955.",International style,Rosedale-Moore Park (98)
6776,95 St. Clair Avenue West,1967,1960.0,1967.0,,"95 St. Clair Avenue West Deer Park Toronto, ON",43.68676,-79.39828,http://www.acotoronto.ca/show_building.php?BuildingID=1583,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/95StClairWest.jpg,No heritage status,,High-rise,Building,http://www.acotoronto.ca/,,International style,Yonge-St.Clair (97)
6777,University of Toronto St. George Campus; Sidney Smith Hall,1961,1960.0,1961.0,,"100 St. George Street University of Toronto Toronto, ON",43.66248,-79.39875,http://www.acotoronto.ca/show_building.php?BuildingID=4117,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/SidneySmithHall1.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,A cafeteria was added to this building in 1984. An infill addition between the lower and taller wings was completed in 2003.,International style,University (79)
6778,10 St. Mary Street,1957,1950.0,1957.0,,"10 St. Mary Street Church-Wellesley Toronto, ON",43.6681,-79.38616999999999,http://www.acotoronto.ca/show_building.php?BuildingID=10704,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/d9d56168.jpg,Designated under Part IV Ontario Heritage Act,,Mid-rise,Building,http://www.acotoronto.ca/,"Notable example of the work by architectural firm Mathers and Haldenby. 
Representative of the changing business landscape and economic expansion after the war. Property owner ""Lifetime St Mary Street Inc."" applied for building demolition permit from the City of Toronto in 2013, in the interest of building a 42-storey condominium. In an effort to delay the demolition of this building, the Toronto and East York Community Council asked for the City of Toronto to designate 10 St. Mary Street under the Ontario Heritage Act. In early 2016, Toronto City Planning recommended to City Council that they refuse the proposed demolition of 10 St. Mary Street.

This 8 storey building is designed in a mid-century modern architectural style. Its faÃ§ade follows a grid like organization created by brick and painted concrete.",International style,Bay Street Corridor (76)
6779,78 The Bridle Path,1961,1960.0,1961.0,,"78 The Bridle Path Bridle Path North York, ON",43.734390000000005,-79.36508,http://www.acotoronto.ca/show_building.php?BuildingID=9708,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/78TheBridlePath.jpg,Heritage property,,Detached house,Building,http://www.acotoronto.ca/,"This house, built for Leslie Dan, was a finalist for the Massey Medals in 1961.",International style,Bridle Path-Sunnybrook-York Mills (41)
6782,15 Toronto Street,1961,1960.0,1961.0,,"15 Toronto Street Downtown East Toronto, ON",43.6700435,-79.46699050000001,http://www.acotoronto.ca/show_building.php?BuildingID=1694,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/15TorontoSt.jpg,St. Lawrence Neighbourhood Heritage Conservation District,,High-rise,Building,http://www.acotoronto.ca/,,International style,Junction Area (90)
6784,17-19 East York Avenue,1999,1990.0,1999.0,,"17-19 East York Avenue Pape Village East York, ON",43.68522,-79.34786,http://www.acotoronto.ca/show_building.php?BuildingID=7284,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/17-19EastYorkAve.jpg,No heritage status,,Semi-detached house,Building,http://www.acotoronto.ca/,,Postmodern,Broadview North (57)
6790,696-700 Yonge Street ,1954,1950.0,1954.0,,"696-700 Yonge Street Downtown Toronto, ON",43.667840000000005,-79.38605,http://www.acotoronto.ca/show_building.php?BuildingID=10683,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/3a72178d.jpg,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building is designed in the International Style, with a clean facade and balanced proportions. Distinguishing features of this building are its continuous ribbon windows. They create a continuous band of windows from the west facade to the north facade, to the east facade, and extend partially into the southern facade as well. Buff brick is used on the spandrels between the windows. The main floor is clad with green marble, which frames the entrances. That same marble covers the main floor eastern and northern facade.",International style,Bay Street Corridor (76)
6792,Canada Square,1963,1960.0,1963.0,,"2200 Yonge Street Chaplin Estates Toronto, ON",43.70145,-79.39723000000001,http://www.acotoronto.ca/show_building.php?BuildingID=1888,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/CanadaSquare.jpg,No heritage status,,High-rise,Building,http://www.acotoronto.ca/,,International style,Mount Pleasant West (104)
6793,Westin Prince,1974,1970.0,1974.0,,"900 York Mills Road Graydon North York, ON",43.75568320000001,-79.3481846,http://www.acotoronto.ca/show_building.php?BuildingID=1945,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/WestinPrince.jpg,Heritage property,,High-rise,Building,http://www.acotoronto.ca/,,International style,St.Andrew-Windfields (40)
6794,Edward Leadlay House,1876,1870.0,1876.0,,"25 Augusta Avenue Alexandra Park Toronto, ON",43.64907,-79.39945999999999,http://www.acotoronto.ca/show_building.php?BuildingID=3524,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/EdwardLeadlayHouse.jpg,Heritage property,,Detached house,Building,http://www.acotoronto.ca/,"This building was a Salvation Army building between 1906 and 1936. Since 1937, it has been home to the Felician Sisters.",Italianate,Kensington-Chinatown (78)
6797,215-219 Jarvis Street,1863,1860.0,1863.0,,"215-219 Jarvis Street Downtown East Toronto, ON",43.64999,-79.37169,http://www.acotoronto.ca/show_building.php?BuildingID=4195,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/215-219Jarvis.jpg,Heritage property,,Rowhouse,Building,http://www.acotoronto.ca/,,Italianate,Moss Park (73)
6798,342-344 Jarvis Street,1875,1870.0,1875.0,,"342-344 Jarvis Street Church-Wellesley Toronto, ON",43.663000000000004,-79.37719,http://www.acotoronto.ca/show_building.php?BuildingID=2179,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/342-344Jarvis.jpg,Heritage property,,Semi-detached house,Building,http://www.acotoronto.ca/,,Italianate,Church-Yonge Corridor (75)
6804,William Pearson House,1881,1880.0,1881.0,,"35 Pembroke Street Downtown East Toronto, ON",43.628719329834006,-79.41282653808591,http://www.acotoronto.ca/show_building.php?BuildingID=2113,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/35Pembroke1.jpg,Heritage property,,Detached house,Building,http://www.acotoronto.ca/,,Italianate,Niagara (82)
6805,Winchester Junior and Senior Public School- Original Building,1898,1890.0,1898.0,,"15 Prospect Street Cabbagetown Toronto, ON",43.66655,-79.37106999999999,http://www.acotoronto.ca/show_building.php?BuildingID=11509,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/039f4695.jpg,,,School,Building,http://www.acotoronto.ca/,Features a 1959 expansion.,Italianate,Cabbagetown-South St.James Town (71)
6806,McCarten Building,"1887, Front Section",1880.0,1887.0,,"993  Queen Street East Leslieville Toronto, ON",43.661359999999995,-79.33804,http://www.acotoronto.ca/show_building.php?BuildingID=10391,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/994b8461.jpg,Listed,,Commercial block,Building,http://www.acotoronto.ca/,"McCarten House was built by Henry McCarten in 1887, for his business McCarten Flour and Feed. The main 3 storey block on Queen Street was constructed 1895. The building was restored between 1985 and 2000 by Mr. Carl William Stryg for use as a private residence and restaurant on ground floor. The lane behind the building was named after Mr. Stryg after his death in 2014. His restoration of the property pioneered the rebirth of Leslieville. He was awarded a Certificate of Commendation by Heritage Toronto in 2001. The interior, while not included in the heritage attributes of the property, contains fine plasterwork, woodwork, Eastlake hardware and fireplace, meticulously restored by Mr. Stryg. The interior photos are from an article by Dave Le Blanc for the Globe and Mail. Mr. Stryg was a dancer, singer, and founded Coach House Bakery, a successful shortbread company that continues to operate on nearby Carlaw Avenue.",Italianate,South Riverdale (70)
6808,Charles Mitchell House,1880,1880.0,1880.0,,"23 Rose Avenue Cabbagetown Toronto, ON",43.66645,-79.37005,http://www.acotoronto.ca/show_building.php?BuildingID=4624,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/23RoseAve.jpg,Cabbagetown Northwest Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Italianate,Cabbagetown-South St.James Town (71)
6809,698 Spadina Avenue (at Sussex),c.1880-90,,,,"698 Spadina Avenue Agincourt Toronto, ON",43.66472,-79.40311,http://www.acotoronto.ca/show_building.php?BuildingID=10967,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/c221348b.jpg,adjacent to Harbord Village II,,Commercial block,Building,http://www.acotoronto.ca/,"This building is a remarkably well preserved example of the Â´main street"" typology that lines Toronto streets. It retains its cornice, original shopfront, and you can see through the paint that it also retains its original tuck pointing and masonry staining. It was identified in the Harbord Village II HCD study and plan as worthy of Part IV designation as context for the adjacent residential HCD.",Italianate,University (79)
6812,531 Yonge Street,1883,1880.0,1883.0,,"531 Yonge Street Church-Wellesley Toronto, ON",43.6640876,-79.3840146,http://www.acotoronto.ca/show_building.php?BuildingID=2025,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/531Yonge.jpg,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This is a 3 storey Italianate Style building in red brick. 3 vertical pilasters divide the facade, and terminate at the roof in large expressive capitals. The building is capped with a deep painted entablature with mouldings and semicircular half medallions above corbelled brick brackets. Window openings have expressed relieving arches and wide continuous stone lintels above paired windows, one arch per window at the third floor and paired at the second floor. Between arch and lintel are tapered brick voussoirs.",Italianate,Church-Yonge Corridor (75)
6813,535 Yonge Street,1883,1880.0,1883.0,,"535 Yonge Street Church-Wellesley Toronto, ON",43.6643,-79.38391,http://www.acotoronto.ca/show_building.php?BuildingID=2027,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/535Yonge.jpg,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This is a 3 storey building designed in an Italianate style. It is clad in brick that has been painted black. Originally it was likely designed to resemble 531 Yonge Street. Window openings have expressed relieving arches and wide continuous stone lintels above paired windows, one arch per window at the third floor and paired at the second floor. Between arch and lintel are tapered brick voussoirs. Upper windows have stone lug sills. The storefront sits on a slightly raised moulded wood and masonry base.",Italianate,Church-Yonge Corridor (75)
6814,32-34 East York Avenue,1999,1990.0,1999.0,,"32-34 East York Avenue Pape Village East York, ON",43.685179999999995,-79.34810999999999,http://www.acotoronto.ca/show_building.php?BuildingID=5527,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/32-34EastYork.jpg,No heritage status,,Semi-detached house,Building,http://www.acotoronto.ca/,,Postmodern,Broadview North (57)
6816,598-600 Yonge Street,1886,1880.0,1886.0,,"598-600 Yonge Street Downtown Toronto, ON",43.66556,-79.38507,http://www.acotoronto.ca/show_building.php?BuildingID=10661,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/4c80a253.jpg,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This is a 3 storey building designed with predominantly Italianate style features of the era. It is 3 storeys in height and part of a row of similarly designed buildings. in each building. Each building is separated by a vertical pilaster with a large bracket at the sign band/cornice rising to the building entablature, finally terminating in a larger corbelled brick bracket at the upper cornice. Between principal pilasters are 3 smaller pilasters which, unusually, corbel out of the wall near the head of the second floor windows with 2 saw tooth panels at the third floor spandrel between pilasters. A brick entablature with string courses, a saw tooth band and corbelled brick detailing support a shallow projecting cornice at the roofline. The building sits on a brick foundation.",Italianate,Bay Street Corridor (76)
6821,Schomburg Furniture,1878,1870.0,1878.0,,"647-649 Yonge Street Church-Wellesley Toronto, ON",43.6486892700195,-79.38543701171879,http://www.acotoronto.ca/show_building.php?BuildingID=3941,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/647-649Yonge.jpg,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building was altered in 1910.designed in a Romanesque style. This property contains a 3 storey mixedÍ²use building It includes decorative brick work framing vertically oriented windows, such as lintels, sills, and corbelling.",Italianate,Bay Street Corridor (76)
