,Latitude,Longitude,Name,Notes,Subject,URL
1088,43.76843,-79.41274,Traffic at Yonge and Sheppard - 1860's,"This North York Heritage mural is located along the west wall on the southbound platform of the North York Centre subway station. This 1988 City of North York/Toronto Transit Commission plaque just to the right of the mural has this to say: This 'urban' view looks West along Sheppard Avenue. The Dempsey Store, originally built by Joseph Shepard Jr. was the largest building in the area and still stands today. To the right waits a Yonge Street stage-coach, on the Newmarket to Toronto run. This Concord-type coach is outlined by part of Cornelius van Nostrand's wagon and carriage shop behind it. To the left is the famous Golden Lion Hotel. A typical farm wagon makes a right turn onto Sheppard Avenue. The old North York place names across the top of this West-side mural are (or were) located West of a true compass line drawn Northwest to Southeast through the old farming community of Lansing. Commissioned by the City, these scenes of our heritage have been captured by North York artists Nicholas and Susana Craven and effected through a unique process invented by The Artessa Studio, also of North York. Each mural contains more than 5000 inlaid ceramic tiles and took over a year to make. Together they are the only works of their kind in North America.",Transportation,/Pages/Traffic_at_Yonge_and_Sheppard.html
1089,43.699355,-79.497585,Trethewey Airfield,"This 2017 Heritage Toronto plaque can be seen in a park near 59 Hearst Circle. Here's what it tells us: In 1910, from July 8 to 16, the Ontario Motor League sponsored the first aviation show in the Toronto area, held in a grass field here on mining entrepreneur W.G. Trethewey's model farm. On July 13, thousands watched French pilot Jacques de Lesseps in his Blériot XI Le Scarabée become the first to fly an airplane over the city of Toronto. Afterward, this site remained popular with early aviators and became a licensed airfield, often called the de Lesseps Aerodrome. Landing lights were installed for night flying, and mail service to Montreal and Detroit was established. In 1928, the de Havilland Aircraft Company of England opened its first Canadian assembly plant here. In the 1930s, the airfield was the base for the Royal Canadian Air Force No. 10 Squadron, later the No. 110 (City of Toronto) Squadron, now the 400 Squadron. The airfield was closed in the mid-1940s and homes were built for Second World War veterans and their families.",Transportation,/Pages/Trethewey_Airfield.html
1090,43.640439,-79.375004,Trillium,"On a wall inside the ferry is this 1985 Toronto Historical Board plaque. Here's what it says: The Toronto Ferry Company's new steam ferry Trillium, built by Polson Iron Works, was launched 18 June 1910, and two weeks later she began 46 seasons of carrying pleasure seekers across Toronto Bay. In 1926 she was purchased by the City for the Toronto Transportation Commission. Following her retirement from regular duty in 1956 she was purchased by Metropolitan Toronto and towed to an island lagoon near Gibraltar Point Lighthouse, where she remained for sixteen years. The efforts of concerned citizens resulted in the approval of funds by Metropolitan Toronto Council for her restoration, completed 7 November 1975.",Transportation,/Pages/Trillium.html
1091,43.640439,-79.375004,Trillium Ferry,"This 2010 Heritage Toronto plaque, located inside the paid fare zone of the Ferry Docks Terminal at the foot of Bay Street, has this to say: Docked here at the mainland ferry terminal is Trillium, a rare side-paddle steam ferry launched in 1910. The double-end, double-deck ferry was built locally by Polson Iron Works at the foot of Sherbourne Street. Trillium was one of a fleet of ferries that transported residents, cottagers, and pleasure seekers to and from Toronto Island, a popular summer destination. Trillium was privately owned by the Toronto Ferry Company until 1926 when ferry service became the responsibility of the municipal government. Steam-powered ferries were gradually replaced with modern diesel vessels and in 1956, Trillium was officially retired. The ferry was towed to a lagoon near Gibraltar Point where it remained for 16 years, until concerned citizens and politicians convinced Metropolitan Toronto to return it to service. In 1976, after two years of painstaking rehabilitation, Trillium began steaming across the harbour again with its original engine intact.",Transportation,/Pages/Trillium_Ferry.html
1092,43.644989,-79.381392,Union Station,"Inside, at the west end of this railway station, one can find this Historic Sites and Monuments Board of Canada plaque attached to a wall. Here's what it says: This station was built between 1915 and 1920 to the designs of Ross and Macdonald, H.G. Jones and J.M. Lyle. Subsequent to the relocation of the tracks, it was opened in 1927. It is the finest example in Canada of stations erected in the classical Beaux-Arts style during an era of expanding national rail networks and vigorous urban growth. Its sweeping façade and imposing Great Hall exhibit the monumental architecture and dramatic use of enclosed space characteristic of the Beaux-Arts movement.",Transportation,/Pages/Union_Station.html
1093,43.660568,-79.452982,Wallace Avenue Footbridge 1907,"This 2014 Heritage Toronto plaque can be found at street level, at the foot of the eastern pier near 392 Wallace Avenue This bridge is a rare example of a multi-span, steel, Warren pony truss footbridge. Crossing the railway corridor running northward to West Toronto Junction, it was the first project designed by the Ontario Bridge Company. The structure features steel bents set on concrete footings that support a three-truss span with a higher and wider centre span. Unlike most footbridges, this bridge crosses at an oblique angle, not a right angle.The bridge was constructed to provide pedestrian access between Wallace Avenue and Dundas Street West for a neighbourhood hemmed in by railway lines. The footbridge was intended as a low-cost, temporary crossing until the construction of nearby underpasses on Dupont and Bloor Streets. Instead, it has become an area landmark as it continues to be used to unite the communities that live and work on both sides of the tracks.",Transportation,/Pages/Wallace_Avenue_Footbridge.html
1094,43.694644,-79.506018,Weston Road,"Erected by the York Pioneer and Historical Society and the Toronto and York Roads Commission in 1948 on the southeast corner of Weston Road and Clouston Avenue, is a plaque on a cairn with a little history of Weston Road. The plaque says: Near this spot ran the Indian Trail to Lake Huron called The Toronto Carrying Place (Le Portage de Toronto) traversed by Étienne Brûlé 1615, Robert Cavelier de la Salle on his way to the Gulf of Mexico 1680-1681 and many other explorers, missionaries and traders. It was surveyed by Deputy Surveyor General John Collins in 1785 and was included in the purchase from the Missisaugas of the land between Matchedash and Toronto by Lord Dorchester Governor of Canada 1787. This road was explored as a military highway by Lieut. Governor John Graves Simcoe Founder of York 1793. A portion of the trail was widened and opened as a road by the settlers about 1811. It was planked and operated as a toll road by the Weston Road Company 1841 then taken over by the Toronto and York Road Commission in 1911.",Transportation,/Pages/Weston_Road.html
1095,43.642023,-79.374633,Yonge Street 1796,"There's a belief in this city that Yonge Street is the 'Longest Street in the World', running from Toronto all the way to Rainy River near the Manitoba border. Bunk! Not true! A myth! Here's the true story. Yonge Street runs from Toronto's lakeshore almost as straight as an arrow north to its end in Holland Marsh almost at Lake Simcoe: a total of 58 km. What happened, I think, to get the myth going was that Ontario Highway 11 used to also begin at Toronto's lakeshore and, over the years, the two, Yonge Street and Highway 11, became almost synonymous in people's minds. Highway 11 does run all the way to Rainy River; Highway 11, not Yonge Street. By the way, in the late 1990s the Conservative government cut back on its highway network, turning many highways and parts of highways over to municipalities. As a result Highway 11 no longer starts in Toronto. Its southern end is now Barrie. I took this photo standing on the south side of Queen's Quay looking north at the very beginning of the 58 km long Yonge Street. That's the Toronto Star building on the right, in front of which is this Ontario Heritage Trust plaque which reads: The shortest route between the upper and lower Great Lakes lies between here and Georgian Bay. For John Graves Simcoe, Upper Canada first lieutenant-governor, this protected inland passage had strategic military and commercial potential. He founded York (Toronto) in 1793, then ordered a road built to replace native trails which led north to Lake Simcoe and its water links with Lake Huron. Completed on February 16, 1796, it was named after British Secretary for War Sir George Yonge, an expert on Roman roads. Yonge Street developed from a muddy, stump-riddled forest trail into the main street of Toronto and the first part of Highway 11, which now extends 1,896 kilometres to Rainy River.",Transportation,/Pages/Yonge_Street.html
1096,43.684973,-79.370524,184 Roxborough Drive,"Attached to this rock at the entrance to Chorley Park, near this home at 184 Roxborough Drive, east of Glen Road, is this 1999 Heritage Toronto plaque. Here's what it says: Nancy Ruth (nee Jackman) - feminist, social and political activist, and philanthropist - lived at 184 Roxborough Drive, the house just east of this entrance to Chorley Park, from 1980 to 1996.Women influenced the history of the city and the nation from this house. The thinking, planning and work they did here, and the events they attended, focused on advancing the equality of women socially, economically, politically, and culturally.Women of the Ad Hoc Committee of Canadian Women on the Constitution organized at this house their successful campaign to entrench equality guarantees for women in the Constitution of Canada when it was patriated in 1982. The Ad Hoc Committee continued its work here during the campaigns against the Meech Lake and Charlottetown Accords in 1987-90 and 1992.Women of the Charter of Rights Coalition here planned to influence how governments set out equality guarantees in law and to educate people on the impact of the Canadian Charter of Rights and Freedoms.Women gathered here to found LEAF - the Women's Legal Education and Action Fund - to support women who assert their equality rights in the courts.Women came here to found the Canadian Women's Foundation to promote the economic development of women and girls.Women worked here under the direction of constitutional lawyer Mary Eberts to support the court challenge by the Native Women's Association of Canada to the Charlottetown Accord.Women met here to go on-line, across time, by creating the CoolWomen Internet website to highlight and celebrate the contribution of women to their history and the future of Canada.Nancy Ruth founded here Nancy's Very Own Foundation, the first feminist private foundation in Canada, which provides much-needed leadership to increase philanthropic giving to women and girls. Many fundraising events were held in the house for organizations based in Toronto that had no access to other large houses. The organizations included the Canadian Voice of Women for Peace, the Canadian Women's Foundation, Casey House, the DisAbled Women's Network, Intercede for Domestic Workers, the International Institute of Concern for Public Health, LEAF, The Linden School, the National Action Committee on the Status of Women, Skywords Films, and the Toronto Institute for Human Relations. Fundraisers for women in politics included those for Susan Fish, Nancy Jackman, June Rowlands and Barbara Hall.To this house came: Moira Armour, Sally Armstrong, Denise Arsenault, Beth Atcheson, Sister Rosalie Bertell, Chandra Budhu, Mary Corkery, Catharine Devlin, Valerie Fine, Ursula Franklin, Madeleine Gilchrist, Diane Goudir, Pat Hacker, Grace Hartman, Margaret Jackson, Tamara Johnson, Dario Kiperchuk, Kay Macpherson, Catharine A. MacKinnon, Marilou McPhedran, Pamela Medjuck, Florence Minz Geneed, Eleanor Moore, Linda Palmer Nye, Romily O'Connor Perry, Judith Ramirez, Laura Sabia, Pat Staton, Beth Symes, Susan McCrae Vander Voet, Sheila Ward, Susan Woods, Jean Woodsworth, and many, many more. This plaque has been placed on a piece of Ontario granite as tough and enduring as the women it commemorates.",Women,/Pages/184_Roxborough_Drive.html
1097,43.70459,-79.373515,Agnes Macphail (1890-1954),"On the northwest corner Millwood Road and Donegall Drive, a block east of Bayview Avenue, stands this 2012 plaque erected by the East York Historical Society with assistance from the East York Foundation and the Ontario Ministry of Tourism and Culture. Here's what it says: Agnes Macphail purchased this property in 1948.She was the first woman elected to Canada's House of Commons in 1921 and won five successive election victories.Agnes Macphail fought for health insurance, low-rental housing, agricultural reform, and pensions for the elderly, the blind, and the disabled. Her passion for penal reform led to an inquiry into Canada's prison system that resulted in the Archambault Report.A delegate to the League of Nations in 1929, she was the first woman named to the Disarmament Committee.Agnes Macphail  was elected MPP for York East in 1943, one of the first two women in the Ontario Legislature, and again served from 1948 to 1951.Historically important as the residence of one of Canada's most notable politicians, the Agnes Macphail house built in 1937 is designed in the Modern style.",Women,/Pages/Agnes_Macphail.html
1098,43.659769,-79.384375,Barbara Ann Scott Ice Rink,"Behind College Park, with its rental apartments, commercial office space and retail shopping mall on the southwest corner of Yonge and College streets, is an ice rink (at least in the winter time). This 1984 City of Toronto Department of Parks and Recreation plaque affixed to the building has this to say: Barbara Ann Scott became, in 1948, the first Canadian to win the Olympic Gold Medal and the World Figure Skating title. She was voted Canada's Outstanding Female Athlete on three separate occasions by the Canadian Press and was elected to Canada's Sports Hall of Fame in 1955. Named in her honour, this rink in College Park was officially opened by Barbara Ann Scott King and Mayor Art Eggleton 20 December 1983.",Women,/Pages/Barbara_Ann_Scott_Ice_Rink.html
1099,"43.643193,",-79.423296,The Beatrice Lillie Building,"Here at 1115 Queen Street West at Lisgar Street is a building named after a Toronto born stage actor. A plaque attached to the wall of the building has this to say: The world renowned star of English musical comedy, Beatrice Lillie, was born May 28, 1894 at 68 Dovercourt Road. She was educated at Alexander Muir-Gladstone Public School and Loretto Academy in Toronto. At age 15 Beatrice moved to England with her family where she began a long and successful career on the London stage. In 1920 she married the great grandson of the 19th century statesman Sir Robert Peel and became Lady Peel. Beatrice Lillie's irrepressible wit and remarkable talent endeared her to audiences on both sides of the Atlantic. She became known as the darling of both Broadway and London stages appearing in more than 40 shows in a career spanning over 50 years.",Women,/Pages/Beatrice_Lillie_Building.html
1100,43.675034,-79.39078,Belmont House,"This 1992 Toronto Historical Board plaque attached to the building at 55 Belmont Street near the front doors has this to say: In 1852, a commitment to the care of others motivated a small group of women to open the Magdalen Asylum and Industrial House of Refuge for the Shelter of Homeless Women in a rented house on Richmond street. After a move to this site in 1860, a new house of refuge was constructed in 1873, followed by a second building in 1891 dedicated to the care of aged women. By 1908 elderly men were also taken in and Belmont House was built to provide facilities for even greater numbers of both men and women. The house of refuge closed in 1939 and the institution devoted itself thereafter to the care of the elderly. The three old houses were demolished in 1966 and the present Belmont House was opened in 1969 by his Excellency The Rt. Hon. Roland Michener, Governor-General Of Canada. A further addition along Davenport Road was completed in 1992.",Women,/Pages/Belmont_House.html
1101,43.76183,-79.35018,Betty Sutherland Trail,"Just north of Duncan Mill Road, just west of Don Mills Road, on the southern end of the trail heading north under the 401 1.8 km to Sheppard Avenue East at Leslie Street, is this Municipality of Metropolitan Toronto plaque. Here's what it says: Betty Sutherland served thirteen years as an elected representative on North York Council until her retirement from politics in 1985. From 1979 to 1985, Mrs. Sutherland was a member of Metropolitan Toronto Council and the Metropolitan Toronto and Region Conservation Authority. Devoted to the improvement of recreational opportunities for citizens and visitors to Metropolitan Toronto, Mrs. Sutherland was Chairman of Metropolitan Toronto's Parks, Recreation and Property Committee from 1982 to 1985 and a member of the Authority's Don Valley Advisory Board from 1981 to 1984. The naming of this trail is a symbol of the significant contribution she made to Metropolitan Toronto's regional parks.",Women,/Pages/Betty_Sutherland_Trail.html
1102,43.661733,-79.3884,Dr. Emily Stowe (1831-1903),"Emily wanted to attend university to become a doctor but was denied that opportunity here in Toronto because she was a woman. So off she went to more enlightened New York City. This Historic Sites and Monuments Board of Canada plaque can be seen in the Dr. Jean Davey Rose Garden on the north side of the Women's College Hospital parking lot. Here's what it has to say: Emily Stowe's crusade for female suffrage and higher education for women placed her in the vanguard of the women's rights movement in Canada. Denied access to university in this country because of her gender, she studied medicine in New York City, then moved to Toronto where, in 1867, she opened the first private practice in Canada run by a woman doctor. In 1883 Dr. Stowe spearheaded the drive to found Woman's Medical College in Toronto. Her leadership of the Dominion Women's Enfranchisement Association kept the issue of suffrage in the public eye during the closing years of the 19th century.",Women,/Pages/Dr_Emily_Stowe.html
1103,43.659273,-79.392867,Edith Kathleen Russell 1886-1964,"On a wall on the second floor (turn right after exiting the elevator) of the Lawrence S. Bloomberg Faculty of Nursing at 155 College Street, west of University Avenue, can be found this Ontario Heritage Trust plaque. Here's what it says: A distinguished Canadian educator, Kathleen Russell was born in Windsor, Nova Scotia. She graduated in 1918 from the Toronto General Hospital School of Nursing and, in 1920, became first director of the University of Toronto's Department of Public Health Nursing, established to prepare personnel for the expanding field of public health service. An outspoken advocate of progressive reform in nursing education, she soon became dissatisfied with the inadequate training provided at many Canadian hospitals. As head of the School of Nursing, founded at the University in 1933, she developed an internationally recognized programme of comprehensive nursing education at the university level. In 1949 Kathleen Russell received the Florence Nightingale Medal, the Red Cross Society's highest nursing award, for her outstanding contribution to nursing education.",Women,/Pages/Edith_Kathleen_Russell.html
1104,43.66052,-79.39483,"Elizabeth (Elsie) Gregory Macgill, O.C.","On the west side of King's College Road, just south of King's College Circle on the grounds of the University of Toronto, stands this 1987 Toronto Historical Board plaque. Here's what it says: Elsie Macgill was the first woman graduate in engineering from the University of Toronto in 1927 and the first female member of the Association of Professional Engineers of Ontario. Although crippled by polio, she contributed significantly to the development of the Canadian aircraft industry 1934-43, designing the Maple Leaf II Trainer and overseeing production of Hurricane and Helldiver fighter planes. After the war she served as technical advisory to the United Nations Civil Aviation Organization. She was President of the Canadian Federation of Business and Professional Women's Clubs 1962-64 and later a member of the Royal Commission on the Status of Women in Canada. She was appointed to the Order of Canada in 1971 and received the Professional Engineers Gold Medal in 1979.",Women,/Pages/Elizabeth_Elsie_Gregory_Macgill.html
1105,43.673711,-79.367723,Elizabeth Posthuma Simcoe 1766-1850,"Did you know that way back in 1794, John Graves Simcoe and his wife Elizabeth built a summer home they called Castle Frank overlooking the Don River? This Ontario Heritage Trust plaque just to the right inside these entrance gates of a building at the end of Castle Frank Road, south of Bloor Street East, tells the story: The wife of the first Lieutenant-Governor of Upper Canada, Elizabeth Posthuma Gwillim was born at Whitchurch, Herefordshire, England. Orphaned at birth, she lived with her uncle, Admiral Samuel Graves, and subsequently married his god-son, John Graves Simcoe. She accompanied her husband to Upper Canada where she travelled extensively. Her diaries and sketches, compiled during these years, provide a vivid description and invaluable record of the colony's early life. In 1794, near this site, Mrs. Simcoe and her husband erected a summer house which they named ""Castle Frank"" in honour of their son. Returning to England in 1796, Mrs. Simcoe devoted her later years to charitable work. She is buried beside her husband at Wolford Chapel, Devon.",Women,/Pages/Elizabeth_Posthuma_Simcoe.html
1106,43.664057,-79.395209,Enid Gordon Graham (1894-1974),"This Historic Sites and Monuments Board of Canada plaque can be found on the outside wall, near the northwestern corner of Hart House, off Tower Road on the University of Toronto grounds. Here's what it says: Graham was instrumental in establishing physiotherapy in Canada. Trained in massage and remedial gymnastics, she rehabilitated soldiers wounded in the First World War and taught at the Military School of Orthopaedic Surgery and Physiotherapy, here at Hart House. In 1929, she helped create a diploma program at the University of Toronto. Her advocacy ensured that accredited physiotherapists served as officers in the military and at convalescent hospitals during the Second World War. The Enid Graham Memorial Lecture pays tribute to this founding member of the Canadian Physiotherapy Association.",Women,/Pages/Enid_Gordon_Graham.html
1107,43.6421,-79.38695,"Fanny ""Bobbie"" Rosenfeld","In a planter, between the Rogers Centre and the Ripley's Aquarium, can be found this 1996 Toronto Historical Board plaque. Here's what it says: Shortly after her birth in Russia, Fanny Rosenfeld's family immigrated to Canada, settling in Barrie, Ontario. Fanny (known as Bobbie) excelled at basketball, softball and hockey. She later held several Canadian track and field records and shared a world record for the 100 yard dash. At the 1928 Olympic Games in Amsterdam, the first year women were admitted to track and field competition, Bobbie captured a silver medal for the 100 metre dash and led the Canadian Women's Team to a gold medal in the 4 X 100 metre relay. When arthritis ended Bobbie's athletic career at the age of 29, she became a well-known sports writer, spending the years 1937-1957 as a columnist with the Globe and Mail. She was inducted into Canada's Sports Hall of Fame in 1949 and was voted Canada's Outstanding Female Athlete of the first half-century in 1950.",Women,/Pages/Fanny_Bobbie_Rosenfeld.html
1108,43.690562,-79.383089,Frances Loring (1887-1968) and  Florence Wyle (1881-1968),"This Historic Sites and Monuments Board of Canada plaque can be found at the northeast corner of St Clair Avenue East and Mt Pleasant Road. Here's what it says: Trained in the Beaux-Arts tradition and influenced by modern trends, Frances Loring and Florence Wyle were important in the development of sculpture in Canada, producing many fine works that ranged from portraits to First World War memorials. Loring preferred to work on a monumental scale, while Wyle typically created smaller pieces that display sensitivity and a fine touch. For nearly 50 years, they shared a home and studio known as ""The Church,"" which served as a gathering place for the arts community in Toronto. Leaders in their field, Loring and Wyle were founding members of the Sculptors Society of Canada in 1928.",Women,/Pages/Frances_Loring_Florence_Wyle.html
1109,43.690505,-79.383173,Frances Loring and Florence Wyle,"A 1984 Toronto Historical Board plaque, located here in Loring-Wyle Parkette on the northeast corner of Mt Pleasant Road and St. Clair Avenue East, is accompanied by several sculptures by Loring and Wyle including this bust of Wyle by Loring. Their other sculptures in the park can be seen further down this page. Here's what the plaque says: Sculptors Frances Loring (1887-1968) and Florence Wyle (1881-1968) were born in the United States mid-west. They met in 1907 while art students in Chicago, and moved to Toronto in 1913. Their home and studio near here at 110 Glenrose Avenue was a centre for artists, academics and students for 48 years. In 1918 they sculpted a series of figures of workers in the munitions industry for Canadian war memorials. Loring designed the lion, and Wyle the portrait reliefs of King George VI and Queen Elizabeth for the Queen Elizabeth Way Lion Monument, now located in Gzowski Park. The works of these colourful artists are represented in the Art Gallery of Ontario, the National Galley and the War Museum in Ottawa, and on many public and private buildings in Ontario. Their contribution is recognized, at the request of the Moore Park Residents' Association, by this park named in their honour.",Women,/Pages/Frances_Loring.html
1110,43.76799,-79.4145,Gladys Allison 1901-1979,"Near this entrance to the North York Central Library inside the North York Civic Centre is this plaque. Here's what it says: This plaque honours the achievements of Gladys Allison who was the major force in establishing North York's first municipally sponsored library service. Gladys Allison served on the North York Public Library Board from its inception in 1950 both as a member and chairperson until 1966.In 1959, the first North York Central Library was built at Yonge Street and Park Home Avenue and named the Gladys Allison building.In 1972 Gladys Allison was awarded a golden anniversary medallion by the City of North York for thirty years of civic service.",Women,/Pages/Gladys_Allison.html
1111,43.653031,-79.414544,Grace Bagnato 1891-1950,"On the southeast corner of Grace Street and Mansfield Avenue is this City of Toronto plaque which has this to say: The Canada of today has been created by thousands of immigrants from every corner of the world. Some of these became leaders in their communities and co-creators of the national life. Grace Bagnato was one of them. She was born in the United States in 1891 to Italian parents, who immigrated to Toronto in 1905. They lived in ""The Ward"", an area of struggling immigrant families, located near the Courthouse and Old City Hall. Grace grew up in the Ward and in this neighbourhood. At age 14 married Joseph Bagnato, a leader in the Italian community. They had 13 children. Wanting to communicate with her neighbours, Grace learned their languages; Ukrainian, Yiddish, Polish... Grace became the district's interpreter, building bridges of understanding between new immigrants and the English speaking world of government, law courts and society. In 1921 she became the first Italian Canadian woman court interpreter in Ontario and continued the task of weaving the cultures of Toronto's ethnic neighbourhoods into the fabric we now know as Canada.",Women,/Pages/Grace_Bagnato.html
1112,43.672093,-79.39344,Heliconian Hall,"To me, the top of this building looks a bit like a face. See the two circular eyes, the arching eyebrows, the inverted-V shaped nose and the round circular mouth? Right? Anyway, here at the Heliconian Hall National Historic Site at 35 Hazelton Avenue is an Historic Sites and Monuments Board of Canada plaque. Here's what it says: This distinctive hall, home of the Heliconian Club since 1923, was built as a Carpenter Gothic Revival Style church in 1876. Established in 1909, the club brought together professional women from an eclectic mix of artistic disciplines, including music, art, dance, drama, and literature, offering a much needed venue where they were free to express, share, and develop their talents at a time when men dominated the arts. Heliconian Hall, with its stage, exhibit space, and fine acoustics, has served as an important centre for artistic activity, promoting the place of women in the arts in Canada.",Women,/Pages/Heliconian_Hall.html
1113,43.76883,-79.36255,Imperial Order Daughters of the Empire (IODE),"Inside the North York General Hospital on Leslie Street just north of Highway 401 is this Historic Sites and Monuments Board of Canada plaque. Here's what it says: The IODE, a Canadian women's volunteer organization, was founded by Margaret Polson Murray in 1900, during the Boer War, in order to encourage public service, patriotism and loyalty to the Crown. Throughout the two world wars members raised considerable funds for medical and personal supplies for military personnel. Between and after the wars they directed much of their attention to the care of veterans and their families. Once a symbol of imperial unity, today the IODE is a national service organization which maintains projects in the areas of education, social service and citizenship.",Women,/Pages/Imperial_Order_Daughters_of_the_Empire.html
1114,43.643785,-79.388816,Isabella Valancy Crawford (1850-1887),"A 1989 Toronto Historical Board plaque, located here on the south side of Front Street West at the entrance to Isabella Valancy Crawford park, tells us about this poet. Considered among our finest poets, Isabella Crawford was born in Ireland and came to Canada with her parents about 1858. After settling first in Paisley, Ontario, the family lived later in Lakefield and Peterborough. As a young woman Isabella became fascinated by backwoods life and Indian legends. Following her father's death, she and her mother moved to Toronto. There they subsisted on her meagre earnings from light verse and 'formula fiction' that appeared in Canadian and American newspapers. One privately-printed book of serious poetry, 'Old Spookeses Pass, Malcom's Katie and Other Poems' appeared before her untimely death at 57 John Street. Full recognition came later, however, with the publication of her collected poems, which were admired for their evocative images of the lush and sparkling wilderness.'Darkness built its wigwam walls close around the camp'",Women,/Pages/Isabella_Valancy_Crawford.html
1115,43.69216,-79.330401,"Jean Gertrude ""True"" Davidson (1901-1978)","On Roosevelt Road, in a park named after her, behind the S. Walter Stewart Branch of the Toronto Public Library, is this plaque erected by the East York Historical Society with assistance from the East York Foundation, CFUW Leaside - East York and the City of Toronto. Here's what it says: Jean Gertrude Davidson, known throughout her life as True, moved to East York in 1947, where she became actively involved in her new community. Her energetic and enthusiastic support for enriched educational programming led to her election to the East York Board of Education in 1948, followed, in 1952, by her election as its first female Chair. In 1958 she joined the East York Township Council and was elected its first female Reeve in 1960. In 1967 she led a spirited and successful defense against amalgamation into Toronto. East York was instead merged with Leaside to form the new Borough of East York and elected her as its first Mayor. Her term in office was marked by the belief that a community's quality of life was created by the activities of its citizens, rather then buildings and public works alone. Her philosophy was shown in her ability to inspire and attract intelligent and dedicated people to serve their community, both on municipal boards and committees. A firm believer in the promotion and preservation of community culture and heritage, she founded and served as first Director of the East York Foundation and through that body created the Todmorden Mills museum as a community sponsored Centennial project in 1967. In 1969, during her final term on Council, she was elected by her peers as President of the Association of Mayors and Reeves of Ontario. True was a founding member of the Canadian Federation of University Women; she received honorary degrees from the University of Toronto and York University; was awarded the Order of Canada and the Queen's Silver Jubilee Medal. However, her favorite title (given to her by the Toronto media) was that of ""grandmother of East York"".",Women,/Pages/Jean_Gertrude.html
1116,43.654502,-79.38465,"Jean Lumb, C.M., 1919-2002","In Diversity Garden on the southeast corner of Elizabeth Street and Foster Place can be found this Ontario Heritage Trust plaque. Here's what it says: Jean Lumb was born Jean (Toy Jin) Wong in British Columbia, and came to Toronto in 1935. She was soon operating a profitable fruit store and, by 1959, she co-owned the well-reputed Kwong Chow restaurant with her husband, Doyle Lumb. Energetic and outgoing, she established strong links with prominent politicians and, in the 1950s, lobbied successfully for the removal of discriminatory immigration regulations in Canada. Wide-ranging community work earned her numerous honours, including appointments to Women's College Hospital Board of Governors and the Ontario Advisory Council on Multiculturalism. President of the Women's Association of the Chinese Dramatic Society for 25 years, she is best remembered as the dynamic spirit behind the remarkable ""Save Chinatown"" campaigns. In 1976, Lumb became the first Chinese-Canadian woman and the first restaurateur appointed to the Order of Canada. Jean Lumb served as a voice for her community for over 40 years and left a legacy of social activism and cultural pride for future generations.",Women,/Pages/Jean_Lumb.html
1117,43.696261,-79.393859,Janet M. Magee 1898-1979,"Here at 71 Merton Street, inside the lobby on the west wall, is this 1984 Toronto Historical Board plaque. Here's what it says: Erected in 1979, Janet Magee Manor was named in honour of Mrs. Janet Magee, a dedicated community worker in North Toronto. Born in Lombardy, Perth County, Ontario, she moved to Toronto in 1918 and for many years lived near here on Hillsdale Avenue East. She was a founder of the ""Meals on Wheels"" programme in Toronto and organized a walk to save the ""Belt Line"" from demolition. When a high-rise building was planned for the site, she led the crusade to erect senior citizen housing instead. The result is this well located senior citizen apartment building. May the spirit of Janet Magee be an inspiration to us all.",Women,/Pages/Janet_M_Magee.html
1118,43.700675,-79.38729,June Rowlands,"On the west side of Mount Pleasant Road, just a little north of Davisville Avenue in a park named after her, is this 2004 City of Toronto plaque about the former mayor. Here's what it tells us: For more than four decades, June Rowlands served the people of Toronto with passion, vision and commitment. Her impressive record of public service began as President of the Association of Women Electors in the 1950's, President of the Family Service Association of Greater Toronto and as an original member of the National Council of Welfare in the 1970's. June Rowlands was first elected to City Council in 1976 and Metropolitan Council in 1978; she served on both councils until 1987. During this period she served as the city's Budget Chief and as the first woman TTC Commissioner. ""June"" later became first woman Chair of the Metropolitan Toronto Police Commission, (""Police Services Board""), and first woman Mayor of Toronto (1991-94). With these firsts June Rowlands opened doors for a generation of female politicians who followed. A tireless worker and mother of five, Mayor Rowlands fought for affordable housing and preserving Toronto's ravines and historical neighbourhoods. A dedicated leader and trailblazer, June Rowlands worked to hold down property taxes while delivering to Torontonians services and amenities that helped make Toronto one of the world's great cities.",Women,/Pages/June_Rowlands.html
1119,43.651203,-79.364786,Kathleen Blake Coleman (1856-1915),"This Historic Sites and Monuments Board of Canada plaque can be seen on the north side of Front Street East, just west of Berkeley Street. Here's what it says: An innovative journalist, Coleman ran the ""Woman's Kingdom"" pages of the former Daily Mail and then Mail and Empire in Toronto, from 1889 to 1911. Writing as ""Kit,"" she attracted a wide following with her outspoken, witty, and irreverent style. The first American-accredited female war correspondent, she travelled to Cuba in 1898 to cover the Spanish-American War. In 1911, she launched the successful syndicated ""Kit's Column,"" delighting her readers with human-interest stories, travel, and feature articles. Refusing to limit her writing to traditional women's subjects, this pioneer broke gender barriers in journalism.",Women,/Pages/Kathleen_Blake_Coleman.html
